Determinacion_Nombre,IdEjemplar,Ruta,NombreObjeto,CatalogoGenero_Nombre,CatalogoFamilia_Nombre
"Penstemon hidalgensis - Straw, 1963",1693,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\13 de septiembre del 2012\41. Medio km al O de la Barranca El Pilar\,IMG_5542.JPG,Penstemon,Plantaginaceae
"Penstemon hidalgensis - Straw, 1963",1787,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\13 de septiembre del 2012\42. 1 km al SO de la Barranca El Pilar\,IMG_5570.JPG,Penstemon,Plantaginaceae
"Penstemon hidalgensis - Straw, 1963",4181,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\20 de noviembre del 2013\311. Cañada a 6.8 km al N de El Temazcal\,IMG_1152.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",4163,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\11 de octubre del 2013\292. 0.6 km al SE de Rancho las Joyas\,IMG_9219.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",4174,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\08 de noviembre del 2013\303. Rancho Antrialgo, Barranca Juan Franciasco a 4.6 km al NO de la Congoja\",MEMLIMG_0472.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",3766,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\26 de agosto del 2013\250. A 1.2 km al NE de presa Los Alamitos\,IMG_7964.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",4167,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\16 de octubre del 2013\293. 10 km al NW de La Congoja\,IMG_9709.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",4170,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\30 de octubre del 2013\296. Barranca Los Hoyos, a 10.1km al NW de La Congoja\",IMG_9711.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",4156,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\20 de septiembre del 2013\274. 3.6 km al NW de La Congoja\,MEMLIMG_0649.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",1715,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\29 de septiembre del 2012\60. Presa Los Alamitos\,IMG_7172.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",1718,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\29 de septiembre del 2012\61. 200 m al E de la cortina de la presa Los Alamitos\,IMG_7320.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",4149,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\13 de septiembre del 2013\268. Laguna Seca a 6.9 km al W de La Congoja\,MEMLIMG_0181.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",3767,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\26 de agosto del 2013\251. A 2.3 km al NE de presa Los Alamitos\,IMG_7975.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",3480,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\31 de julio del 2013\209. Cienega de Gallardo\,IMG_2981.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",6269,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\19 de junio del 2014\351. 3 km al NW de Ciénega de Gallardo\,IMG_3875.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",1654,Users\Herbario\Desktop\Proyecto Flora\Hugo\LO DEMAS\FOTOS RESPALDO HUGO\06 DE OCTUBRE DEL 2012 RESPALDO\,IMG_7696.JPG,Penstemon,Plantaginaceae
"Penstemon imberbis - (Kunth) Trautv., 1839",1752,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\01 de noviembre del 2012\81. Laguna seca\,IMG_9321.JPG,Penstemon,Plantaginaceae
"Penstemon lanceolatus - Benth., 1839",3672,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\27 de marzo del 2013\134. Cerro La Mesa a 3 km al S de Adolfo López Mateos\,IMG_2988.JPG,Penstemon,Plantaginaceae
"Penstemon lanceolatus - Benth., 1839",1664,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\13 de octubre del 2012\71. Alrededor de la mina FRISCO\,IMG_8233.JPG,Penstemon,Plantaginaceae
"Penstemon lanceolatus - Benth., 1839",3763,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\21 de agosto del 2013\248. 1.8 km al SE de Puerto de La Concepcion\,IMG_7739.JPG,Penstemon,Plantaginaceae
"Penstemon lanceolatus - Benth., 1839",4152,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\18 de septiembre del 2013\272. Ladera N del Cerro San Juan, a 3.6km al E de Tepezalá\",MEIMG_0395.JPG,Penstemon,Plantaginaceae
"Penstemon lanceolatus - Benth., 1839",3762,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\21 de agosto del 2013\245. 1.76 km al SE de El Tule\,IMG_7661.JPG,Penstemon,Plantaginaceae
"Penstemon lanceolatus - Benth., 1839",3680,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Tepezalá\10 de abril del 2013\140. 2.7 km al SE de Tepezalá\,IMG_3480.JPG,Penstemon,Plantaginaceae
"Penstemon lanceolatus - Benth., 1839",1685,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\06 de septiembre del 2012\32. 3 km al N de El Llavero\,IMG_4867.JPG,Penstemon,Plantaginaceae
"Penstemon lanceolatus - Benth., 1839",3688,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Tepezalá\19 de abril del 2013\143. 4 km al E de Tepezalá\,IMG_3785.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1694,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\13 de septiembre del 2012\41. Medio km al O de la Barranca El Pilar\,MEIMG_5557.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1777,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\07 de diciembre del 2012\109. Playa Cebolletas, a 800 m al SO de campamento de Playa Mariquitas\",IMG_0980.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1677,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\10 de noviembre del 2012\91. Barranca de Revienta Cuartas, rancho Sierra Hermosa, a 7 km al O de La Congoja\",IMG_9849.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",6270,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\19 de junio del 2014\350. 7.20 km al NE de El Temazcal\,MEMLIMG_3870.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",4169,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\16 de octubre del 2013\294. 9 km al NW de La Congoja\,IMG_9364.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1781,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\07 de diciembre del 2012\110. Barranca Las Ajuntas, a 1.6 km al S de Playa Mariquitas\",IMG_1042.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",4187,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\04 de diciembre del 2013\320. Cañada a 13.5 km al NNW de La Congoja\,IMG_1547.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1764,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\24 de noviembre del 2012\102. Barranca El Rico, rancho El Pelón, a 13 km al NNO de La Congoja\",IMG_0601.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1775,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\06 de diciembre del 2012\106. Entrada a Cañada Las Ajuntas, al SE de Playa Mariquitas\",IMG_0943.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1767,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\24 de noviembre del 2012\103. Arroyo El Águila\,IMG_0720.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1758,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\22 de noviembre del 2012\98. Parte media de Barranca Juan Francisco\,IMG_0353.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",3712,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\07 de junio del 2013\155. Presa la Araña\,IMG_4866.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",4166,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\16 de octubre del 2013\293. 10 km al NW de La Congoja\,IMG_9362.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",1695,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\13 de septiembre del 2012\42. 1 km al SO de la Barranca El Pilar\,MEMLIMG_5590.JPG,Penstemon,Plantaginaceae
"Penstemon roseus - (Sweet) G. Don, 1838",4158,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\20 de septiembre del 2013\274. 3.6 km al NW de La Congoja\,IMG_0578.JPG,Penstemon,Plantaginaceae
"Peperomia campylotropa - A.W. Hill, 1907",655,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\06 de octubre del 2012\64. 700 m al O de EBAZ\,IMG_7667.JPG,Peperomia,Piperaceae
"Peperomia campylotropa - A.W. Hill, 1907",1477,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos 2\,IMG_7665H_1.JPG,Peperomia,Piperaceae
"Peperomia campylotropa - A.W. Hill, 1907",1476,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos 2\,IMG_7656H_1.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",2163,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\27 de septiembre del 2012\56. 3.5 km al NO de Las Camas\,DSCF1268.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",1501,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\29 de septiembre del 2012\59. 2 km al NE de El Gatuño\,IMG_0034.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",4280,Users\Herbario\Desktop\Proyecto Flora\Hugo\ADJUNTOS\memoria temporal\Nueva carpeta\,IMG_7920.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",1474,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\06 de octubre del 2012\66. 600 m al NO de EBAZ\,IMG_7815.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",1911,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\06 de octubre del 2012\64. 700 m al O de EBAZ\,IMG_7643.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",1473,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\06 de octubre del 2012\66. 600 m al NO de EBAZ\,IMG_7814.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",1913,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\06 de octubre del 2012\64. 700 m al O de EBAZ\,IMG_7665H.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",4262,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\03 de octubre del 2013\283. Ciénega de Quijas a 2.4 km al SW de El Garruño\,DSCF1268.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",1912,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\06 de octubre del 2012\64. 700 m al O de EBAZ\,IMG_7656H.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",6058,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Asientos\03 de abril del 2013\136. 2 km al S de Asientos\,DSCF1269.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",2123,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Rincón de Romos\15 de agosto del 2012\22. Extremo NO de la estancia de Mosquiera\,IMG_0037.JPG,Peperomia,Piperaceae
"Peperomia ovatopeltata - C. DC., 1866",1475,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\06 de octubre del 2012\66. 600 m al NO de EBAZ\,IMG_7816.JPG,Peperomia,Piperaceae
"Peperomia schizandra - Trel., 1922",1908,Users\Herbario\Desktop\Proyecto Flora\Hugo\FOTOS RESPALDO HUGO\29 DE SEPTIEMBRE DEL 2012 RESPALDO\,IMG_0030.JPG,Peperomia,Piperaceae
"Peperomia schizandra - Trel., 1922",1910,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\29 de septiembre del 2012\59. 2 km al NE de El Gatuño\,IMG_0037.JPG,Peperomia,Piperaceae
"Peperomia schizandra - Trel., 1922",1909,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\29 de septiembre del 2012\59. 2 km al NE de El Gatuño\,IMG_0035.JPG,Peperomia,Piperaceae
"Peperomia schizandra - Trel., 1922",1907,Users\Herbario\Desktop\Proyecto Flora\Hugo\FOTOS RESPALDO HUGO\29 DE SEPTIEMBRE DEL 2012 RESPALDO\,IMG_0031.JPG,Peperomia,Piperaceae
"Peperomia schizandra - Trel., 1922",4283,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\20 de septiembre del 2013\274. 3.6 km al NW de La Congoja\,IMG_0600.JPG,Peperomia,Piperaceae
"Peperomia schizandra - Trel., 1922",4279,Users\Herbario\Desktop\Proyecto Flora\Hugo\ADJUNTOS\memoria temporal\Nueva carpeta\,IMG_7916.JPG,Peperomia,Piperaceae
"Petunia parviflora - Juss., 1803",4843,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Cosío\18 de octubre del 2012\72. 2 km al SO de Cosío\,IMG_8290.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4853,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Calvillo\15 de marzo del 2013\127. 1 km al NE del Balneario la Cueva\,S1050033.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4842,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\120613\,S1053139.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4841,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\240513\,S1052969.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4838,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\240513\,S1052945.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4834,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\040713\,S1053329.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4830,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\050613\,S1053077.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4807,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\240513\,S1052947.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4808,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\240513\,S1052970.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4809,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\240513\,S1052973.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4850,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Asientos\03 de abril del 2013\136. 2 km al S de Asientos\,S1052721.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4845,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\190413\,S1052892.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4848,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Cosío\05 de abril del 2013\137. 1.8 al NO de Cosío\,S1052758.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4833,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\040713\,S1053320.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4886,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\San José de Gracia\27 de octubre del 2012\80. 3 km al NO de la cortina de la presa El Jocoqui\,S1050021.JPG,Petunia,Solanaceae
"Petunia parviflora - Juss., 1803",4852,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Calvillo\15 de marzo del 2013\127. 1 km al NE del Balneario la Cueva\,S1050034.JPG,Petunia,Solanaceae
"Phyllanthus polygonoides - Nutt. ex Spreng., 1826",3427,Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Asientos\10 de abril del 2013\141. 4.3 km al W de Asientos\,SAM_2815.JPG,Phyllanthus,Phyllanthaceae
"Phyllanthus polygonoides - Nutt. ex Spreng., 1826",3105,"Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Tepezalá\02 de agosto del 2013\214. Arroyo las Pilas, 1.3 km al NW de Ex. Hacienda las Pilas\",IMG_0252.JPG,Phyllanthus,Phyllanthaceae
"Physalis angulata - L., 1753",4711,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\160813\,S1053673.JPG,Physalis,Solanaceae
"Physalis angulata - L., 1753",4822,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\011113\,S1053966.JPG,Physalis,Solanaceae
"Physalis angulata - L., 1753",4708,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\160813\,S1053674.JPG,Physalis,Solanaceae
"Physalis angulata - L., 1753",4713,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\160813\,S1053652.JPG,Physalis,Solanaceae
"Physalis angulata - L., 1753",4727,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\041013\,S1053807.JPG,Physalis,Solanaceae
"Physalis chenopodiifolia - Lam., 1793",4735,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\240613\,S1053284.JPG,Physalis,Solanaceae
"Physalis chenopodiifolia - Lam., 1793",4712,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\160813\,S1053671.JPG,Physalis,Solanaceae
"Physalis chenopodiifolia - Lam., 1793",4724,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\040713\,S1053321.JPG,Physalis,Solanaceae
"Physalis glutinosa - Schltdl., 1846",4739,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\070613\,S1053085.JPG,Physalis,Solanaceae
"Physalis glutinosa - Schltdl., 1846",4757,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Aguascalientes\13 de marzo del 2013\122. Alrededores de presa El Niagara\,S1050006.JPG,Physalis,Solanaceae
"Physalis glutinosa - Schltdl., 1846",4755,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\San José de Gracia\27 de septiembre del 2012\55. 2.8 km al NO de la cortina de la presa Túnel de Potrerillos\,IMG_6716.JPG,Physalis,Solanaceae
"Physalis glutinosa - Schltdl., 1846",4725,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\130913\,S1053712.JPG,Physalis,Solanaceae
"Physalis glutinosa - Schltdl., 1846",4763,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Calvillo\22 de marzo del 2013\132. Barranca Montoro a 7.5 km al NW de Milpillas\,S1052654.JPG,Physalis,Solanaceae
"Physalis glutinosa - Schltdl., 1846",4828,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\081113\,S1053992.JPG,Physalis,Solanaceae
"Physalis glutinosa - Schltdl., 1846",4762,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\08052013\,S1052921.JPG,Physalis,Solanaceae
"Physalis hastatula - Waterf., 1967",4737,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\240613\,S1053277.JPG,Physalis,Solanaceae
"Physalis nicandroides - Schltdl., 1846",4709,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\160813\,S1053679.JPG,Physalis,Solanaceae
"Physalis nicandroides - Schltdl., 1846",4718,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\290713\,S1053437.JPG,Physalis,Solanaceae
"Physalis nicandroides - Schltdl., 1846",4728,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\041013\,S1053819.JPG,Physalis,Solanaceae
"Physalis nicandroides - Schltdl., 1846",4743,"Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Calvillo\04 de octubre del 2012\63. 2 km al E de El Saúz, barranca Cebolletas\",S1050039.JPG,Physalis,Solanaceae
"Physalis nicandroides - Schltdl., 1846",4759,"Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Jesús María\20 de octubre del 2012\75. Cortina de la presa El Jarabe, 4.5 km al Se de Jesús María\",S1050120.JPG,Physalis,Solanaceae
"Physalis nicandroides - Schltdl., 1846",4820,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\011113\,S1053961.JPG,Physalis,Solanaceae
"Physalis nicandroides - Schltdl., 1846",4557,Users\Herbario\Desktop\Fotos JC\070813\,S1053627.JPG,Physalis,Solanaceae
"Physalis nicandroides - Schltdl., 1846",4756,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Jesús María\20 de octubre del 2012\74. 4.5 km al SO de Jesús María\,S1050113.JPG,Physalis,Solanaceae
"Physalis orizabae - Dunal, 1852",4736,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\310713\,S1053509.JPG,Physalis,Solanaceae
"Physalis orizabae - Dunal, 1852",4717,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\290713\,S1053447.JPG,Physalis,Solanaceae
"Physalis orizabae - Dunal, 1852",4716,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\310713\,S1053496.JPG,Physalis,Solanaceae
"Physalis orizabae - Dunal, 1852",4720,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\290713\,S1053405.JPG,Physalis,Solanaceae
"Physalis orizabae - Dunal, 1852",4723,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Jesús María\1° de julio del 2013\183. A 5.8 km al SW de Tapias Viejas\,IMG_6177.JPG,Physalis,Solanaceae
"Physalis orizabae - Dunal, 1852",4761,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\08052013\,S1052909.JPG,Physalis,Solanaceae
"Physalis patula - Mill., 1768",4714,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\070813\,S1053608.JPG,Physalis,Solanaceae
"Physalis patula - Mill., 1768",4738,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\040713\,S1053380.JPG,Physalis,Solanaceae
"Physalis patula - Mill., 1768",4734,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Pabellón de Arteaga\09 de octubre del 2013\289. 4.5 km al W de Santiago\,IMG_8906.JPG,Physalis,Solanaceae
"Physalis patula - Mill., 1768",4765,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Aguascalientes\06 de marzo del 2013\117. 3 km al NE de Los Caños\,IMG_2051.JPG,Physalis,Solanaceae
"Physalis philadelphica - Lam., 1786",4764,"Users\Herbario\Desktop\Proyecto Flora\Irais\Fotos\Calvillo\04 de octubre del 2012\63. 2 km al E de El Saúz, barranca Cebolletas\",S1050052.JPG,Physalis,Solanaceae
"Physalis pubescens - L., 1753",4729,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\041013\,S1053822.JPG,Physalis,Solanaceae
"Physalis pubescens - L., 1753",4730,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\041013\,S1053820.JPG,Physalis,Solanaceae
"Physalis solanacea - (Schltdl.) Axelius, 1995",4726,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\041013\,S1053813.JPG,Physalis,Solanaceae
"Physalis solanacea - (Schltdl.) Axelius, 1995",4707,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\160813\,S1053677.JPG,Physalis,Solanaceae
"Physalis solanacea - (Schltdl.) Axelius, 1995",4731,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\041013\,S1053814.JPG,Physalis,Solanaceae
"Physalis solanacea - (Schltdl.) Axelius, 1995",4719,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\290713\,S1053431.JPG,Physalis,Solanaceae
"Physalis virginiana - Mill., 1768",4722,"Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Tepezalá\02 de agosto del 2013\215. Arroyo las Pilas, 2 km al NW de Ex. Hacienda las Pilas\",IMG_0313.JPG,Physalis,Solanaceae
"Phytolacca icosandra - L., 1759",1048,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Jesús María\17 de noviembre del 2012\96. 5 km al SE de Tapias Viejas (cañada Guijolotes)\,IMG_0156hg1.JPG,Phytolacca,Phytolaccaceae
"Phytolacca icosandra - L., 1759",5556,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Jesús María\1° de julio del 2013\182. Presa El Capulín\,IMG_6137.JPG,Phytolacca,Phytolaccaceae
"Phytolacca icosandra - L., 1759",1948,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\13 de septiembre del 2012\41. Medio km al O de la Barranca El Pilar\,IMG_5571.JPG,Phytolacca,Phytolaccaceae
"Phytolacca icosandra - L., 1759",1047,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\San José de Gracia\27 de octubre del 2012\80. 3 km al NO de la cortina de la presa El Jocoqui\,IMG_9264.JPG,Phytolacca,Phytolaccaceae
"Phytolacca icosandra - L., 1759",5554,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Aguascalientes\28 de agosto del 2013\255. A 3.4 km al NE de Calvillito\,IMG_8660.JPG,Phytolacca,Phytolaccaceae
"Phytolacca icosandra - L., 1759",2567,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Cosío\05 de abril del 2013\137. 1.8 al NO de Cosío\fotos usadas\,IMG_3282.JPG,Phytolacca,Phytolaccaceae
"Phytolacca icosandra - L., 1759",6320,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Aguascalientes\15 de septiembre del 2012\45. 9 km al SE  del cruce carretera 45 a San Bartolo\,IMG_5876.JPG,Phytolacca,Phytolaccaceae
"Phytolacca icosandra - L., 1759",2568,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\20 de marzo del 2013\129. Barranca Las Moras, 1 km al SE de la cortina de la presa Las Moras\fotos usadas\",IMG_2661.JPG,Phytolacca,Phytolaccaceae
